,label,text_len,text_punct,text_cap,text_cleaned
4489,ham,135,0.052,0.007,"['computer', 'fried', 'essential', 'part', 'dont', 'keep', 'spare', 'fucking', 'idiot', 'roommate', 'looovvve', 'leaving', 'thing', 'running', 'full', 'ltgt', '7', '']"
4490,ham,141,0.064,0.007,"['friend', 'shes', 'studying', 'warwick', 'weve', 'planned', 'go', 'shopping', 'concert', 'tmw', 'may', 'canceled', 'havnt', 'seen', 'age', 'yeah', 'get', 'together', 'sometime', '']"
4491,ham,24,0.0,0.042,"['probably', 'couple', 'hour', 'top', '']"
4492,ham,50,0.18,0.08,"['lol', 'grin', 'im', 'babe', 'thanks', 'thinking', '']"
4493,ham,56,0.036,0.036,"['man', 'bus', 'slow', 'think', 'youre', 'gonna', 'get', '']"
4494,ham,88,0.034,0.034,"['hope', 'text', 'meet', 'smiling', 'let', 'text', 'give', 'reason', 'smile', 'beautiful', 'day', '']"
4495,ham,109,0.018,0.037,"['case', 'wake', 'wondering', 'forgot', 'take', 'care', 'something', 'grandma', 'today', 'done', 'parade', '']"
4496,ham,2,0.0,0.5,"['ok', '']"
4497,spam,108,0.074,0.241,"['latest', 'nokia', 'mobile', 'ipod', 'mp3', 'player', 'å', '400', 'proze', 'guaranteed', 'reply', 'win', '83355', 'norcorp', 'ltdå', '150mtmsgrcvd18', '']"
4498,spam,137,0.073,0.175,"['sm', 'service', 'inclusive', 'text', 'credit', 'pls', 'goto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'stop', 'extra', 'charge', 'help', '08702840625comuk', '220cm2', '9ae', '']"
4499,ham,14,0.071,0.071,"['nvm', 'take', 'ur', 'time', '']"
4500,ham,18,0.111,0.056,"['wats', 'da', 'decision', '']"
4501,ham,19,0.053,0.053,"['wot', 'u', '2', 'bitch', '']"
4502,ham,21,0.048,0.048,"['stupidits', 'possible', '']"
4503,ham,62,0.081,0.016,"['told', 'hr', 'want', 'posting', 'chennaibecause', 'im', 'working', '']"
4504,spam,61,0.033,0.049,"['mobile', 'club', 'choose', 'top', 'quality', 'item', 'mobile', '7cfca1a', '']"
4505,ham,22,0.045,0.045,"['guy', 'leaving', '']"
4506,ham,116,0.086,0.06,"['neva', 'grumble', 'sad', 'lor', 'hee', 'buy', 'tmr', 'lor', 'aft', 'lunch', 'still', 'meetin', '4', 'lunch', 'tmr', 'neva', 'hear', 'fr', 'lei', 'ìï', 'got', 'lot', 'work', 'ar', '']"
4507,ham,20,0.05,0.05,"['able', 'anything', '']"
4508,ham,26,0.038,0.077,"['ìï', 'takin', 'linear', 'algebra', 'today', '']"
4509,ham,51,0.039,0.02,"['weekend', 'fine', 'excuse', 'much', 'decorating', '']"
4510,ham,106,0.085,0.047,"['sorry', 'missed', 'babe', 'late', 'slept', 'hope', 'enjoy', 'driving', 'lesson', 'boytoy', 'miss', 'teasing', 'kiss', '']"
4511,ham,35,0.057,0.057,"['project', 'pa', 'come', '']"
4512,spam,40,0.0,0.025,"['money', 'wining', 'number', '946', 'wot', 'next', '']"
4513,ham,35,0.143,0.029,"['sure', 'whenever', 'show', 'fuck', 'gt', '']"
4514,ham,48,0.021,0.042,"['random', 'saw', 'old', 'roomate', 'campus', 'graduated', '']"
4515,spam,136,0.074,0.044,"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09061744553', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyh', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150pm', '']"
4516,ham,108,0.093,0.019,"['men', 'always', 'need', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'law', 'allows', 'one', 'wife', '']"
4517,ham,76,0.053,0.053,"['suck', 'got', 'planned', 'yo', 'valentine', 'yo', 'valentine', 'arent', '']"
4518,ham,83,0.048,0.048,"['got', 'part', 'nottingham', '3', 'hr', '63miles', 'good', 'thing', 'love', 'man', 'much', '40mph', 'hey', 'ho', '']"
4519,ham,73,0.027,0.041,"['think', 'one', 'saying', 'clearly', 'ok', 'leave', 'need', 'ask', 'go', 'come', '']"
4520,ham,32,0.125,0.062,"['hi', 'good', 'mornin', 'thanku', 'wish', 'u', '']"
4521,ham,20,0.0,0.9,"['u', 'want', '2', 'meet', '2morro', '']"
4522,ham,48,0.042,0.104,"['actually', 'decided', 'hungry', 'havent', 'left', 'yet', 'v', '']"
4523,ham,18,0.222,0.111,"['ive', 'sent', 'ì', 'part', '']"
4524,ham,125,0.016,0.016,"['co', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', '2', 'ask', 'wat', 'present', 'wan', 'lor', 'started', 'guessing', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor', '']"
4525,spam,129,0.085,0.155,"['want', 'cock', 'hubby', 'away', 'need', 'real', 'man', '2', 'satisfy', 'txt', 'wife', '89938', 'string', 'action', 'txt', 'stop', '2', 'end', 'txt', 'rec', 'å', '150ea', 'otbox', '731', 'la1', '7ws', '']"
4526,ham,47,0.106,0.043,"['understand', 'loss', 'gain', 'work', 'school', '']"
4527,ham,93,0.043,0.903,"['u', 'missed', 'u', 'havent', '2', 'much', 'bit', 'bored', 'holiday', 'want', '2', 'go', 'bak', '2', 'college', 'sad', 'isnt', 'itxx', '']"
4528,ham,40,0.05,0.025,"['hiya', 'probably', 'coming', 'home', 'weekend', 'next', '']"
4529,ham,90,0.078,0.056,"['dont', 'forget', 'though', 'love', 'walk', 'beside', 'watching', 'keeping', 'heart', 'warm', '']"
4530,ham,165,0.024,0.024,"['wish', 'thing', 'different', 'wonder', 'able', 'show', 'much', 'value', 'pls', 'continue', 'brisk', 'walk', 'drug', 'without', 'askin', 'please', 'find', 'thing', 'laugh', 'love', 'dearly', '']"
4531,ham,59,0.051,0.068,"['ok', 'day', 'making', 'dinner', 'tonite', 'invited', '']"
4532,spam,127,0.024,0.039,"['gr8', 'new', 'service', 'live', 'sex', 'video', 'chat', 'mob', 'see', 'sexiest', 'dirtiest', 'girl', 'live', 'ur', 'phone', '4', 'detail', 'text', 'horny', '89070', 'cancel', 'send', 'stop', '89070', '']"
4533,ham,24,0.083,0.042,"['money', '4', 'steve', 'mate', '']"
4534,ham,23,0.0,1.0,"['im', 'late', 'tellmiss', 'im', 'way', '']"
4535,ham,125,0.056,0.048,"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happiness', 'bad', 'day', 'give', 'u', 'experience', 'essential', 'life', 'god', 'blessing', 'good', 'morning', '']"
4536,ham,35,0.057,0.029,"['normally', 'use', 'drink', 'water', 'daily', '']"
4537,ham,39,0.103,0.051,"['dare', 'ask', 'luck', 'sorting', 'car', '']"
4538,ham,110,0.045,0.009,"['party', 'place', 'usf', 'charge', 'contribute', 'way', 'greatly', 'appreciated', 'yeah', 'got', 'room', 'one', '']"
4539,ham,88,0.08,0.023,"['urgh', 'coach', 'hot', 'smell', 'chip', 'fat', 'thanks', 'especially', 'duvet', 'predictive', 'text', 'word', '']"
4540,ham,127,0.063,0.039,"['hiya', 'last', 'night', 'ive', 'naughty', 'bought', 'clothes', 'little', 'ready', 'shopping', 'tho', 'kind', 'time', 'wanna', 'meet', '']"
4541,spam,114,0.035,0.123,"['freemsg', 'hi', 'baby', 'wow', 'got', 'new', 'cam', 'moby', 'wanna', 'c', 'hot', 'pic', 'fancy', 'chatim', 'w8in', '4utxt', 'rply', 'chat', '82242', 'hlp', '08712317606', 'msg150p', '2rcv', '']"
4542,ham,38,0.026,0.026,"['ive', 'trying', 'reach', 'without', 'success', '']"
4543,ham,29,0.034,0.0,"['derek', 'done', 'class', '']"
4544,ham,61,0.18,0.082,"['never', 'lei', 'v', 'lazy', 'got', 'wat', 'dat', 'day', 'ì', 'send', 'da', 'url', 'cant', 'work', 'one', '']"
4545,ham,129,0.047,0.155,"['never', 'try', 'alone', 'take', 'weight', 'tear', 'come', 'ur', 'heart', 'fall', 'ur', 'eye', 'always', 'remember', 'stupid', 'friend', 'share', 'bslvyl', '']"
4546,ham,100,0.06,0.06,"['hey', 'mate', 'spoke', 'mag', 'people', 'û', 'deliver', 'end', 'month', 'deliver', '24th', 'sept', 'talk', 'later', '']"
4547,ham,40,0.025,0.05,"['hope', 'good', 'week', 'checking', '']"
4548,ham,60,0.017,0.017,"['haha', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack', '']"
4549,ham,125,0.08,0.024,"['hey', 'u', 'fancy', 'meetin', '4', 'cha', 'åð', 'hav', 'lil', 'beverage', 'txt', 'ring', 'meet', 'l8r', 'quite', 'tired', 'got', '3', 'vpist', 'love', 'pete', 'x', 'x', 'x', '']"
4550,ham,42,0.071,0.071,"['great', 'safe', 'trip', 'dont', 'panic', 'surrender', '']"
4551,ham,116,0.095,0.103,"['symptom', 'u', 'love', '1u', 'like', 'listening', 'song', '2u', 'get', 'stopped', 'u', 'see', 'name', 'beloved', '3u', 'wont', 'get', 'angry', '']"
4552,ham,94,0.128,0.043,"['sun', 'ah', 'thk', 'mayb', 'dun', 'anythin', 'thk', 'book', 'e', 'lesson', 'e', 'pilate', 'orchard', 'mrt', 'u', 'noe', 'hor', '']"
4553,ham,45,0.022,0.044,"['try', 'something', 'dear', 'read', 'something', 'exam', '']"
4554,ham,124,0.056,0.161,"['7', 'wonder', 'world', '7th', '6th', 'ur', 'style', '5th', 'ur', 'smile', '4th', 'ur', 'personality', '3rd', 'ur', 'nature', '2nd', 'ur', 'sm', '1st', 'ur', 'lovely', 'friendship', 'good', 'morning', 'dear', '']"
4555,ham,19,0.0,0.053,"['gettin', 'rdy', 'ship', 'comp', '']"
4556,ham,41,0.049,0.049,"['hospital', 'da', 'return', 'home', 'evening', '']"
4557,ham,74,0.041,0.959,"['piss', 'talking', 'someone', 'realise', 'u', 'point', 'itnow', 'read', 'backwards', '']"
4558,ham,18,0.167,0.111,"['think', 'da', 'wil', '']"
4559,ham,20,0.2,0.1,"['im', 'awake', 'oh', 'whats', '']"
4560,ham,126,0.032,0.04,"['good', 'afternoon', 'boytoy', 'go', 'walking', 'day', 'get', 'police', 'abstract', 'still', 'wake', 'miss', 'babe', '']"
4561,ham,20,0.05,0.05,"['much', 'u', 'trying', 'get', '']"
4562,ham,61,0.131,0.131,"['come', 'around', 'ltdecimalgt', 'pm', 'vikkyim', 'otside', 'nw', 'il', 'come', 'tht', 'time', '']"
4563,ham,28,0.0,0.036,"['tell', 'address', '']"
4564,ham,132,0.129,0.273,"['honeybee', 'said', 'im', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'joke', 'gmgngegn', '']"
4565,ham,164,0.091,0.03,"['buy', 'blackberry', 'bold', '2', 'torch', 'buy', 'new', 'used', 'let', 'know', 'plus', 'saying', 'buy', 'ltgt', 'g', 'wifi', 'ipad', 'saying', 'ltgt', 'g', '']"
4566,ham,46,0.0,0.022,"['together', 'thinkin', '']"
4567,ham,88,0.034,0.0,"['hiya', 'hows', 'going', 'sunny', 'africa', 'hope', 'u', 'r', 'avin', 'good', 'time', 'give', 'big', 'old', 'silver', 'back', 'big', 'kiss', '']"
4568,ham,29,0.0,0.31,"['time', 'come', 'tomorrow', '']"
4569,spam,125,0.056,0.208,"['wanna', 'laugh', 'try', 'chitchat', 'mobile', 'logon', 'txting', 'word', 'chat', 'send', '8883', 'cm', 'po', 'box', '4217', 'london', 'w1a', '6zf', '16', '118pmsg', 'rcvd', '']"
4570,ham,104,0.067,0.904,"['cha', 'quiteamuzing', 'thatåõscool', 'babe', 'probpop', 'cu', 'satthen', 'hunny', '4brekkie', 'love', 'jen', 'xxx', 'psxtra', 'lrg', 'portion', '4', 'please', '']"
4571,ham,23,0.043,0.087,"['omg', 'u', 'know', 'ate', '']"
4572,spam,132,0.076,0.182,"['urgent', '2nd', 'attempt', 'contact', 'uu', 'å', '1000call', '09071512432', 'b4', '300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary', 'maxå', '7', '50', '']"
4573,ham,20,0.3,0.0,"['', '']"
4574,ham,39,0.179,0.077,"['directly', 'behind', 'abt', '4', 'row', 'behind', 'ì', '']"
4575,spam,95,0.011,0.095,"['congratulation', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', '']"
4576,spam,132,0.053,0.152,"['contract', 'mobile', '11', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'free', 'double', 'min', 'text', 'orange', 'tariff', 'text', 'yes', 'callback', 'remove', 'record', '']"
4577,spam,127,0.047,0.142,"['urgent', 'call', '09066350750', 'landline', 'complimentary', '4', 'ibiza', 'holiday', '10000', 'cash', 'await', 'collection', 'sae', 'tc', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18', '']"
4578,ham,27,0.074,0.074,"['plan', 'yet', '']"
4579,ham,117,0.188,0.026,"['hi', 'engagement', 'fixd', 'ltgt', 'th', 'next', 'month', 'know', 'really', 'shocking', 'bthmm', 'njan', 'vilikkamt', 'w', 'al', 'sudn', '']"
4580,ham,61,0.033,0.033,"['course', 'math', 'one', 'day', 'one', 'chapter', 'one', 'month', 'finish', '']"
4581,ham,75,0.08,0.04,"['wow', 'didnt', 'think', 'common', 'take', 'back', 'ur', 'freak', 'unless', 'u', 'chop', '']"
4582,spam,109,0.101,0.092,"['ur', 'chance', 'win', 'å', '250', 'wkly', 'shopping', 'spree', 'txt', 'shop', '80878', 'tscs', 'wwwtxt2shopcom', 'custcare', '08715705022', '1x150pwk', '']"
4583,ham,63,0.048,0.063,"['noooooooo', 'please', 'last', 'thing', 'need', 'stress', 'life', 'fair', '']"
4584,spam,135,0.037,0.052,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcall', '09065171142stopsms08718727870150ppm', '']"
4585,spam,131,0.092,0.099,"['mila', 'age23', 'blonde', 'new', 'uk', 'look', 'sex', 'uk', 'guy', 'u', 'like', 'fun', 'text', 'mtalk', '6986618', '30pptxt', '1st', '5free', 'å', '150', 'increment', 'help08718728876', '']"
4586,ham,61,0.033,0.033,"['ill', 'see', 'swing', 'bit', 'got', 'thing', 'take', 'care', 'firsg', '']"
4587,ham,178,0.028,0.062,"['wanted', 'wish', 'happy', 'new', 'year', 'wanted', 'talk', 'legal', 'advice', 'gary', 'split', 'person', 'ill', 'make', 'trip', 'ptbo', 'hope', 'everything', 'good', 'babe', 'love', 'ya', '']"
4588,ham,37,0.027,0.027,"['finished', 'work', 'yet', 'something', '']"
4589,ham,91,0.066,0.033,"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow', '']"
4590,spam,129,0.047,0.248,"['well', 'done', 'england', 'get', 'official', 'poly', 'ringtone', 'colour', 'flag', 'yer', 'mobile', 'text', 'tone', 'flag', '84199', 'optout', 'txt', 'eng', 'stop', 'box39822', 'w111wx', 'å', '150', '']"
4591,ham,57,0.018,0.018,"['right', 'wasnt', 'phoned', 'someone', 'number', 'like', '']"
4592,ham,41,0.073,0.049,"['ok', 'wun', 'b', 'angry', 'msg', 'u', 'aft', 'come', 'home', 'tonight', '']"
4593,ham,84,0.024,0.036,"['good', 'time', 'nice', 'something', 'bit', 'different', 'weekend', 'change', 'see', 'ya', 'soon', '']"
4594,ham,24,0.0,0.042,"['yo', 'sorry', 'shower', 'sup', '']"
4595,ham,66,0.03,0.045,"['carlos', 'pick', 'ill', 'swing', 'usf', 'little', 'bit', '']"
4596,ham,31,0.129,0.032,"['full', 'heat', 'pa', 'applyed', 'oil', 'pa', '']"
4597,ham,51,0.078,0.02,"['im', 'stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt', '']"
4598,ham,32,0.031,0.031,"['laid', 'airtel', 'line', 'rest', '']"
4599,ham,74,0.0,0.014,"['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing', '']"
4600,spam,119,0.059,0.109,"['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hour', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop', '']"
4601,ham,128,0.07,0.016,"['hey', 'j', 'r', 'u', 'feeling', 'better', 'hopeso', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'luv', 'xxxx', '']"
4602,ham,58,0.034,0.052,"['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late', '']"
4603,ham,28,0.071,0.893,"['thanx', '4', 'puttin', 'da', 'fone', '']"
4604,ham,55,0.055,0.055,"['need', '8th', 'im', 'campus', 'atm', 'could', 'pick', 'hour', 'two', '']"
4605,ham,109,0.183,0.055,"['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch', '']"
4606,ham,88,0.023,0.023,"['running', 'managed', '5', 'minute', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option', '']"
4607,ham,28,0.179,0.036,"['live', 'next', 'ltgt', 'min', '']"
4608,ham,18,0.056,0.056,"['de', 'asking', 'like', '']"
4609,ham,25,0.04,0.04,"['glad', 'talking', '']"
4610,ham,16,0.125,0.125,"['wat', 'time', 'ì', 'finish', '']"
4611,ham,43,0.047,0.047,"['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'work', '']"
4612,ham,24,0.0,0.042,"['much', 'got', 'cleaning', '']"
4613,ham,83,0.048,0.0,"['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '430', '']"
4614,spam,89,0.034,0.169,"['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b', '']"
4615,ham,19,0.158,0.105,"['ìï', 'called', 'dad', 'oredi', '']"
4616,ham,71,0.07,0.028,"['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom', '']"
4617,ham,61,0.148,0.049,"['nvm', 'im', 'going', 'wear', 'sport', 'shoe', 'anyway', 'im', 'going', 'late', 'leh', '']"
4618,ham,29,0.103,0.103,"['sorry', 'ill', 'call', 'later', 'meeting', '']"
4619,ham,22,0.0,1.0,"['long', 'fuckin', 'showr', '']"
4620,ham,30,0.067,0.033,"['received', 'understood', 'n', 'acted', 'upon', '']"
4621,ham,31,0.032,0.032,"['finally', 'came', 'fix', 'ceiling', '']"
4622,ham,146,0.089,0.062,"['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mi', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mn', 'prabha', 'islove', 'got', 'dont', 'mi', '']"
4623,ham,44,0.045,0.045,"['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already', '']"
4624,ham,19,0.105,0.105,"['im', 'bus', 'love', '']"
4625,ham,42,0.167,0.071,"['lol', 'knew', 'saw', 'dollar', 'store', '']"
4626,spam,117,0.017,0.034,"['please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'guaranteed', 'å', '1000', 'cash', 'å', '5000', 'prize', '']"
4627,spam,139,0.014,0.022,"['today', 'voda', 'number', 'ending', '7634', 'selected', 'receive', 'å', '350', 'reward', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rate', 'apply', '']"
4628,ham,48,0.042,0.021,"['saturday', 'sunday', 'holiday', 'difficult', '']"
4629,ham,35,0.057,0.057,"['everybody', 'fun', 'evening', 'miss', '']"
4630,ham,72,0.028,0.014,"['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit', '']"
4631,ham,27,0.074,0.037,"['im', 'meeting', 'call', 'later', '']"
4632,ham,36,0.028,0.056,"['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help', '']"
4633,ham,35,0.057,0.057,"['wont', 'move', 'morphine', '']"
4634,ham,33,0.212,0.091,"['come', 'din', 'c', 'ì', 'yup', 'cut', 'hair', '']"
4635,ham,20,0.05,0.1,"['k', 'k', 'pa', 'lunch', 'aha', '']"
4636,ham,43,0.023,0.047,"['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'word', '']"
4637,ham,56,0.071,0.018,"['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken', '']"
4638,ham,44,0.068,0.045,"['course', 'guess', 'god', 'got', 'hold', 'right', '']"
4639,ham,41,0.0,0.024,"['hide', 'anythiing', 'keeping', 'distance', '']"
4640,ham,7,0.143,0.143,"['havent', '']"
4641,spam,125,0.056,0.04,"['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', '08717509990', 'polytruepixringtonesgames', 'six', 'downloads', '3', '']"
4642,ham,22,0.045,0.045,"['sorry', 'din', 'lock', 'keypad', '']"
4643,ham,23,0.0,0.043,"['u', 'got', 'person', 'story', '']"
4644,ham,28,0.036,0.036,"['planning', 'come', 'chennai', '']"
4645,spam,127,0.0,0.071,"['tried', 'contact', 'reply', 'offer', 'video', 'phone', '750', 'anytime', 'network', 'min', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call', '08000930705', '']"
4646,ham,126,0.04,0.016,"['god', 'created', 'gap', 'btwn', 'ur', 'finger', 'dat', 'sum1', 'vry', 'special', 'fill', 'gap', 'holding', 'ur', 'hand', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'leg', '']"
4647,ham,31,0.065,0.097,"['okay', 'going', 'sleep', 'later', '']"
4648,ham,138,0.043,0.109,"['please', 'protect', 'ethreats', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'passwordsatmsms', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody', '']"
4649,ham,116,0.164,0.207,"['finally', 'happened', 'aftr', 'decade', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'u', 'drink', 'dont', 'drive', '']"
4650,spam,131,0.015,0.214,"['å', '400', 'xmas', 'reward', 'waiting', 'computer', 'randomly', 'picked', 'loyal', 'mobile', 'customer', 'receive', 'å', '400', 'reward', 'call', '09066380611', '']"
4651,ham,18,0.056,0.056,"['r', 'e', 'meeting', 'tmr', '']"
4652,ham,38,0.053,0.053,"['lol', 'yes', 'add', 'spice', 'day', '']"
4653,ham,26,0.038,0.038,"['hope', 'great', 'day', '']"
4654,ham,67,0.03,0.045,"['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family', '']"
4655,ham,22,0.091,0.091,"['k', 'ill', 'work', 'something', '']"
4656,spam,117,0.077,0.145,"['private', '2003', 'account', 'statement', 'show', '800', 'unredeemed', 'point', 'call', '08718738002', 'identifier', 'code', '48922', 'expires', '211104', '']"
4657,ham,87,0.069,0.161,"['message', 'great', 'doctor', 'india', '1', 'drink', 'appy', 'fizz', 'contains', 'cancer', 'causing', 'age', '']"
4658,ham,41,0.024,0.049,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message', '']"
4659,ham,45,0.044,0.044,"['call', 'tell', 'infront', 'call', '']"
4660,ham,11,0.273,0.091,"['ok', 'prob', '']"
4661,ham,27,0.037,0.037,"['lady', 'first', 'genus', 'second', 'k', '']"
4662,ham,26,0.115,0.115,"['yes', 'please', 'swimming', '']"
4663,ham,27,0.037,0.037,"['mum', 'going', 'robinson', 'already', '']"
4664,ham,28,0.107,0.036,"['ok', 'set', 'let', 'u', 'noe', 'e', 'detail', 'later', '']"
4665,ham,22,0.182,0.045,"['nottel', 'software', 'name', '']"
4666,ham,20,0.05,0.05,"['send', 'print', 'out', 'da', '']"
4667,ham,39,0.0,0.949,"['im', 'realy', 'soz', 'imat', 'mum', '2nite', '2moro', '']"
4668,ham,132,0.114,0.348,"['born', 'god', 'said', 'oh', 'another', 'idiot', 'born', 'god', 'said', 'oh', 'competition', 'knew', 'one', 'day', 'two', 'become', 'freinds', 'forever']"
